71400.0	213.850	3.71195	293.157
71500.0	213.650	3.65310	293.019
71600.0	213.450	3.59512	292.882
71700.0	213.250	3.53801	292.745
71800.0	213.050	3.48176	292.608
71900.0	212.850	3.42634	292.470
72000.0	212.650	3.37176	292.333
72100.0	212.450	3.31800	292.195
72200.0	212.250	3.26505	292.058
72300.0	212.050	3.21289	291.920
72400.0	211.850	3.16152	291.783
72500.0	211.650	3.11092	291.645
72600.0	211.450	3.06109	291.507
72700.0	211.250	3.01200	291.369
72800.0	211.050	2.96366	291.231
72900.0	210.850	2.91605	291.093
73000.0	210.650	2.86917	290.955
73100.0	210.450	2.82299	290.817
73200.0	210.250	2.77751	290.679
73300.0	210.050	2.73272	290.540
73400.0	209.850	2.68861	290.402
73500.0	209.650	2.64518	290.264
73600.0	209.450	2.60240	290.125
73700.0	209.250	2.56028	289.987
73800.0	209.050	2.51880	289.848
73900.0	208.850	2.47795	289.709
74000.0	208.650	2.43773	289.570
74100.0	208.450	2.39812	289.432
74200.0	208.250	2.35912	289.293
74300.0	208.050	2.32071	289.154
74400.0	207.850	2.28290	289.015
74500.0	207.650	2.24567	288.876
74600.0	207.450	2.20900	288.737
74700.0	207.250	2.17291	288.597
74800.0	207.050	2.13737	288.458
74900.0	206.850	2.10237	288.319
75000.0	206.650	2.06792	288.179
75100.0	206.450	2.03400	288.040
75200.0	206.250	2.00060	287.900
75300.0	206.050	1.96772	287.761
75400.0	205.850	1.93535	287.621
75500.0	205.650	1.90348	287.481
75600.0	205.450	1.87210	287.341
75700.0	205.250	1.84121	287.201
75800.0	205.050	1.81081	287.061
75900.0	204.850	1.78087	286.921
76000.0	204.650	1.75140	286.781
76100.0	204.450	1.72240	286.641
76200.0	204.250	1.69384	286.501
76300.0	204.050	1.66573	286.361
76400.0	203.850	1.63806	286.220
76500.0	203.650	1.61082	286.080
76600.0	203.450	1.58401	285.939
76700.0	203.250	1.55762	285.799
76800.0	203.050	1.53165	285.658
76900.0	202.850	1.50608	285.517
77000.0	202.650	1.48092	285.377
77100.0	202.450	1.45615	285.236
77200.0	202.250	1.43177	285.095
77300.0	202.050	1.40778	284.954
77400.0	201.850	1.38416	284.813
77500.0	201.650	1.36092	284.672
77600.0	201.450	1.33805	284.530
77700.0	201.250	1.31554	284.389
77800.0	201.050	1.29338	284.248
77900.0	200.850	1.27158	284.106
78000.0	200.650	1.25012	283.965
78100.0	200.450	1.22901	283.823
78200.0	200.250	1.20823	283.682
78300.0	200.050	1.18778	283.540
78400.0	199.850	1.16766	283.398
78500.0	199.650	1.14786	283.256
78600.0	199.450	1.12837	283.114
